Trip id,City,Timestamp,Pickup zone, Pickup lat , Pickup lng ,Drop zone, Drop lat , Drop lng ,Distance km,Trip Duration min, Fare inr ,Payment type,Platform,Is shared,Driver ID,Customer ID,Hour,Weekday,Date,Month,Vehicle Type
2109,Chennai,03-01-2024 20:02,Besant Nagar, 12.98 , 80.26 ,Ambattur, 13.10 , 80.16 ,17.74,48, 369.56 ,Card,App,0,D0113,C001998,20,Wednesday,03-01-2024,January,Uber Go
4236,Chennai,01-03-2024 00:13,Ambattur, 13.10 , 80.17 ,Ambattur, 13.11 , 80.17 ,1.09,5, 40.00 ,Card,App,0,D0458,C001346,0,Friday,01-03-2024,March,Auto
4957,Chennai,18-02-2024 10:47,Kodambakkam, 13.07 , 80.21 ,T. Nagar, 13.04 , 80.22 ,3.46,5, 113.69 ,UPI,App,0,D0277,C005694,10,Sunday,18-02-2024,February,Uber Go
2235,Chennai,26-01-2024 08:32,Perambur, 13.11 , 80.22 ,Perambur, 13.12 , 80.21 ,2.14,5, 59.58 ,Card,App,0,D0384,C002148,8,Friday,26-01-2024,January,UberXL
3212,Chennai,04-01-2024 17:59,Thiruvanmiyur, 12.98 , 80.26 ,Anna Nagar, 13.09 , 80.21 ,12.18,38, 242.53 ,Card,App,0,D0105,C007200,17,Thursday,04-01-2024,January,Uber Go
964,Chennai,26-03-2024 19:27,Mylapore, 13.03 , 80.27 ,Madhavaram, 13.16 , 80.23 ,14.95,34, 247.62 ,Card,Call,0,D0511,C002537,19,Tuesday,26-03-2024,March,Uber Go
3416,Chennai,16-02-2024 04:14,Kodambakkam, 13.07 , 80.22 ,Adyar, 13.00 , 80.25 ,9.47,27, 199.57 ,Cash,App,1,D0720,C000022,4,Friday,16-02-2024,February,Uber Go
3754,Chennai,01-03-2024 18:48,Chromepet, 12.96 , 80.14 ,Thiruvanmiyur, 12.98 , 80.27 ,12.67,17, 293.03 ,Card,App,0,D0669,C005417,18,Friday,01-03-2024,March,Uber Go
399,Chennai,17-03-2024 02:19,T. Nagar, 13.04 , 80.24 ,Adyar, 13.01 , 80.25 ,4.32,5, 293.03 ,Cash,App,0,D0269,C007337,2,Sunday,17-03-2024,March,Bike
2633,Chennai,17-03-2024 20:40,Guindy, 13.01 , 80.22 ,Thiruvanmiyur, 12.98 , 80.25 ,5.76,14, 132.63 ,Card,App,0,D0460,C000562,20,Sunday,17-03-2024,March,Auto
4852,Chennai,13-01-2024 10:15,Besant Nagar, 12.99 , 80.25 ,Mylapore, 13.03 , 80.28 ,5.15,12, 148.92 ,Card,App,0,D0215,C006653,10,Saturday,13-01-2024,January,Uber Go
2997,Chennai,13-03-2024 22:01,Ambattur, 13.09 , 80.17 ,Tambaram, 12.92 , 80.13 ,21.13,59, 359.81 ,Cash,App,1,D0467,C003614,22,Wednesday,13-03-2024,March,Auto
705,Chennai,26-03-2024 11:47,Sholinganallur, 12.93 , 80.22 ,Kodambakkam, 13.07 , 80.21 ,18.06,35, 405.77 ,Cash,App,0,D0668,C007680,11,Tuesday,26-03-2024,March,Auto
432,Chennai,12-03-2024 07:16,Tambaram, 12.92 , 80.13 ,Tambaram, 12.92 , 80.13 ,0.95,7, 52.71 ,Cash,App,0,D0355,C005794,7,Tuesday,12-03-2024,March,Bike
293,Chennai,19-02-2024 02:06,Thiruvanmiyur, 12.98 , 80.27 ,Thiruvanmiyur, 12.99 , 80.26 ,1.77,14, 47.14 ,UPI,App,0,D0376,C001885,2,Monday,19-02-2024,February,Uber Go
4868,Chennai,14-02-2024 11:34,Guindy, 13.01 , 80.22 ,Adyar, 13.01 , 80.26 ,3.87,21, 47.14 ,Cash,App,0,D0206,C002709,11,Wednesday,14-02-2024,February,UberXL
146,Chennai,06-03-2024 08:18,Ambattur, 13.10 , 80.16 ,Anna Nagar, 13.08 , 80.21 ,7.01,20, 173.26 ,UPI,App,0,D0792,C001904,8,Wednesday,06-03-2024,March,UberXL
4394,Chennai,25-02-2024 21:00,Chromepet, 12.96 , 80.15 ,Besant Nagar, 12.98 , 80.24 ,10.1,14, 202.41 ,Card,App,0,D0223,C004766,21,Sunday,25-02-2024,February,Auto
2034,Chennai,21-02-2024 09:20,Besant Nagar, 12.98 , 80.15 ,Madhavaram, 13.14 , 80.23 ,18.15,43, 317.38 ,Cash,App,0,D0714,C004560,9,Wednesday,21-02-2024,February,Uber Go
4284,Chennai,04-03-2024 11:08,Ambattur, 13.10 , 80.16 ,Anna Nagar, 13.09 , 80.20 ,5.78,17, 153.15 ,Card,App,0,D0777,C002863,11,Monday,04-03-2024,March,Uber Go
1166,Chennai,08-01-2024 21:19,Madhavaram, 13.14 , 80.23 ,Mylapore, 13.03 , 80.28 ,13.1,26, 284.71 ,Cash,Call,0,D0488,C007308,21,Monday,08-01-2024,January,Auto
3501,Chennai,01-03-2024 06:39,Kodambakkam, 13.06 , 80.21 ,Thiruvanmiyur, 12.97 , 80.26 ,11.3,26, 217.88 ,Card,App,0,D0472,C005530,6,Friday,01-03-2024,March,Auto
2051,Chennai,24-02-2024 05:56,Guindy, 13.01 , 80.23 ,Thiruvanmiyur, 12.98 , 80.27 ,4.8,14, 134.02 ,Cash,App,0,D0596,C004686,5,Saturday,24-02-2024,February,Uber Go
2625,Chennai,10-03-2024 17:41,Ambattur, 13.10 , 80.16 ,Kodambakkam, 13.07 , 80.21 ,6.11,12, 133.25 ,Card,App,1,D0794,C007192,17,Sunday,10-03-2024,March,UberXL
4379,Chennai,06-03-2024 21:57,Sholinganallur, 12.92 , 80.24 ,Anna Nagar, 13.08 , 80.21 ,17.23,32, 392.26 ,Card,App,0,D0194,C002863,21,Wednesday,06-03-2024,March,UberXL
340,Chennai,06-03-2024 20:11,Thiruvanmiyur, 12.97 , 80.27 ,Perambur, 13.11 , 80.22 ,15.78,47, 279.07 ,Card,App,0,D0694,C003815,20,Wednesday,06-03-2024,March,UberXL
3880,Chennai,17-01-2024 09:10,Perambur, 13.12 , 80.22 ,Mylapore, 13.03 , 80.27 ,9.52,16, 182.42 ,Card,App,0,D0155,C005898,9,Wednesday,17-01-2024,January,UberXL
4633,Chennai,28-02-2024 02:07,Thiruvanmiyur, 13.12 , 80.27 ,Besant Nagar, 12.98 , 80.26 ,1,19, 52.43 ,Card,App,0,D0528,C007817,2,Wednesday,28-02-2024,February,UberXL
2974,Chennai,10-02-2024 09:43,Adyar, 13.02 , 80.24 ,Anna Nagar, 13.08 , 80.20 ,8.14,24, 178.92 ,Card,App,0,D0083,C006297,9,Saturday,10-02-2024,February,Auto
266,Chennai,21-02-2024 15:24,T. Nagar, 13.03 , 80.23 ,Sholinganallur, 12.93 , 80.21 ,10.13,17, 235.28 ,Card,App,0,D0405,C003397,15,Wednesday,21-02-2024,February,Uber Go
2425,Chennai,11-03-2024 15:41,Chromepet, 12.95 , 80.14 ,Guindy, 13.01 , 80.22 ,10.45,14, 186.73 ,Card,App,0,D0678,C007878,15,Monday,11-03-2024,March,Uber Go
1263,Chennai,24-02-2024 07:42,Perambur, 13.11 , 80.23 ,Besant Nagar, 12.98 , 80.25 ,15.46,48, 356.98 ,UPI,App,0,D0536,C004059,7,Saturday,24-02-2024,February,Auto
1772,Chennai,15-01-2024 09:06,Kodambakkam, 13.07 , 80.22 ,Guindy, 13.01 , 80.22 ,7.24,7, 157.64 ,Card,Call,0,D0124,C005324,9,Monday,15-01-2024,January,Uber Go
3512,Chennai,19-02-2024 17:21,Perambur, 13.11 , 80.22 ,Besant Nagar, 12.98 , 80.26 ,15.3,42, 278.37 ,UPI,App,0,D0589,C007199,17,Monday,19-02-2024,February,Bike
272,Chennai,15-03-2024 06:37,Madhavaram, 13.15 , 80.22 ,Thiruvanmiyur, 12.98 , 80.27 ,19.53,42, 383.20 ,Cash,App,0,D0015,C007309,6,Friday,15-03-2024,March,Bike
697,Chennai,28-02-2024 09:20,Madhavaram, 13.16 , 80.23 ,Perambur, 13.11 , 80.22 ,5.29,15, 151.73 ,Card,App,0,D0573,C005556,9,Wednesday,28-02-2024,February,UberXL
748,Chennai,18-01-2024 22:25,T. Nagar, 13.04 , 80.22 ,Ambattur, 13.11 , 80.16 ,9.29,17, 199.25 ,Card,App,0,D0226,C001385,22,Thursday,18-01-2024,January,UberXL
245,Chennai,11-03-2024 20:56,Ambattur, 13.11 , 80.17 ,Adyar, 13.02 , 80.25 ,11.29,28, 206.26 ,Cash,App,0,D0782,C002462,20,Monday,11-03-2024,March,UberXL
318,Chennai,23-02-2024 13:28,Sholinganallur, 12.92 , 80.17 ,Perambur, 13.11 , 80.22 ,20.55,58, 399.92 ,Card,App,0,D0721,C000247,13,Friday,23-02-2024,February,Auto
477,Chennai,24-02-2024 02:44,Chromepet, 12.96 , 80.13 ,Chromepet, 12.96 , 80.14 ,0.68,5, 40.00 ,Card,App,0,D0629,C004505,2,Saturday,24-02-2024,February,UberXL
2033,Chennai,12-03-2024 15:10,Thiruvanmiyur, 12.98 , 80.26 ,Chromepet, 12.97 , 80.15 ,12.91,33, 289.64 ,Card,App,0,D0097,C004344,15,Tuesday,12-03-2024,March,Uber Go
958,Chennai,21-03-2024 03:49,T. Nagar, 13.04 , 80.24 ,Guindy, 13.01 , 80.22 ,3.95,5, 100.93 ,Card,App,0,D0182,C001790,3,Thursday,21-03-2024,March,Auto
3817,Chennai,19-02-2024 20:21,Chromepet, 12.97 , 80.13 ,Thiruvanmiyur, 12.99 , 80.26 ,14.88,35, 256.13 ,UPI,App,1,D0598,C004407,20,Monday,19-02-2024,February,Bike
814,Chennai,26-01-2024 19:56,Perambur, 13.12 , 80.22 ,Perambur, 13.11 , 80.22 ,2.78,9, 95.26 ,Cash,App,0,D0715,C002259,19,Friday,26-01-2024,January,Uber Go
4533,Chennai,19-03-2024 05:37,Tambaram, 12.92 , 80.13 ,Kodambakkam, 13.07 , 80.22 ,2.78,52, 393.69 ,Card,App,0,D0630,C000045,5,Tuesday,19-03-2024,March,Auto
1915,Chennai,12-01-2024 05:59,Adyar, 13.01 , 80.27 ,Sholinganallur, 12.91 , 80.22 ,12.01,26, 215.07 ,UPI,App,1,D0033,C005777,5,Friday,12-01-2024,January,Bike
4603,Chennai,29-02-2024 22:52,Kodambakkam, 13.07 , 80.22 ,Thiruvanmiyur, 12.98 , 80.26 ,10.42,35, 248.09 ,Card,App,0,D0501,C005035,22,Thursday,29-02-2024,February,Auto
3488,Chennai,12-02-2024 22:14,Ambattur, 13.10 , 80.17 ,Mylapore, 13.02 , 80.26 ,14,28, 323.23 ,Cash,App,0,D0507,C007553,22,Monday,12-02-2024,February,Bike
1298,Chennai,10-02-2024 02:13,Tambaram, 12.93 , 80.13 ,Adyar, 13.01 , 80.25 ,15.42,44, 361.22 ,Cash,App,0,D0694,C005484,2,Saturday,10-02-2024,February,Uber Go
4031,Chennai,07-02-2024 21:28,Anna Nagar, 13.08 , 80.21 ,Mylapore, 13.03 , 80.27 ,10.12,27, 211.82 ,Card,App,0,D0099,C007658,21,Wednesday,07-02-2024,February,Auto
1805,Chennai,16-03-2024 13:14,Perambur, 13.11 , 80.22 ,Anna Nagar, 13.08 , 80.20 ,4.37,9, 106.32 ,Cash,App,0,D0240,C004840,13,Saturday,16-03-2024,March,Uber Go
759,Chennai,18-03-2024 04:31,Tambaram, 12.93 , 80.12 ,Sholinganallur, 12.93 , 80.22 ,9.88,24, 195.56 ,Card,App,0,D0315,C003935,4,Monday,18-03-2024,March,Bike
251,Chennai,30-01-2024 12:07,Chromepet, 12.97 , 80.13 ,Velachery, 12.99 , 80.21 ,7.86,17, 161.70 ,Cash,App,0,D0037,C001062,12,Tuesday,30-01-2024,January,Auto
2462,Chennai,27-02-2024 19:49,Thiruvanmiyur, 12.98 , 80.26 ,Adyar, 13.02 , 80.25 ,5.11,15, 112.68 ,Cash,Call,0,D0152,C001699,19,Tuesday,27-02-2024,February,UberXL
546,Chennai,10-01-2024 10:17,Velachery, 12.98 , 80.21 ,Sholinganallur, 12.93 , 80.21 ,6.46,15, 166.02 ,Card,App,0,D0639,C000988,10,Wednesday,10-01-2024,January,Uber Go
3242,Chennai,14-03-2024 11:40,Velachery, 12.99 , 80.22 ,Perambur, 13.12 , 80.22 ,15.03,36, 295.72 ,Card,Call,0,D0779,C006666,11,Thursday,14-03-2024,March,Uber Go
739,Chennai,25-03-2024 05:56,T. Nagar, 13.03 , 80.23 ,T. Nagar, 13.03 , 80.22 ,0.5,5, 40.00 ,Cash,App,0,D0046,C002641,5,Monday,25-03-2024,March,Auto
311,Chennai,21-01-2024 10:51,Besant Nagar, 12.98 , 80.26 ,Adyar, 13.01 , 80.26 ,2.6,5, 80.81 ,Card,App,0,D0592,C002597,10,Sunday,21-01-2024,January,Uber Go
3781,Chennai,14-01-2024 22:38,Mylapore, 13.03 , 80.27 ,Chromepet, 12.97 , 80.13 ,16.08,39, 302.38 ,Cash,App,0,D0405,C000572,22,Sunday,14-01-2024,January,UberXL
2942,Chennai,03-03-2024 23:50,Guindy, 13.01 , 80.27 ,T. Nagar, 13.04 , 80.24 ,2.35,21, 69.26 ,Card,App,0,D0467,C007309,23,Sunday,03-03-2024,March,Auto
1132,Chennai,10-01-2024 14:33,Sholinganallur, 12.93 , 80.22 ,Chromepet, 12.97 , 80.14 ,10.09,22, 210.33 ,Cash,App,0,D0236,C006288,14,Wednesday,10-01-2024,January,Uber Go
1450,Chennai,31-03-2024 23:35,Anna Nagar, 13.08 , 80.20 ,Besant Nagar, 12.97 , 80.26 ,14.45,29, 282.07 ,Card,App,0,D0722,C000259,23,Sunday,31-03-2024,March,Uber Go
4920,Chennai,31-03-2024 23:01,Mylapore, 13.02 , 80.27 ,Thiruvanmiyur, 12.99 , 80.26 ,3.74,18, 73.62 ,Card,App,0,D0188,C001433,23,Sunday,31-03-2024,March,Auto
16,Chennai,23-02-2024 17:57,Kodambakkam, 13.08 , 80.21 ,Adyar, 13.01 , 80.25 ,8.73,21, 198.94 ,Card,App,0,D0576,C006206,17,Friday,23-02-2024,February,Uber Go
3233,Chennai,27-02-2024 02:03,Madhavaram, 13.14 , 80.23 ,Madhavaram, 13.14 , 80.23 ,2.19,8, 87.74 ,Cash,App,0,D0649,C006532,2,Tuesday,27-02-2024,February,Uber Go
2770,Chennai,24-03-2024 12:04,Guindy, 13.02 , 80.22 ,Chromepet, 12.96 , 80.14 ,2.19,32, 249.12 ,Cash,App,1,D0595,C003613,12,Sunday,24-03-2024,March,UberXL
3469,Chennai,03-01-2024 20:58,Guindy, 13.01 , 80.21 ,Adyar, 13.00 , 80.26 ,5.63,13, 129.65 ,Cash,App,0,D0672,C001844,20,Wednesday,03-01-2024,January,Auto
921,Chennai,08-01-2024 01:15,Thiruvanmiyur, 12.97 , 80.27 ,Thiruvanmiyur, 12.98 , 80.27 ,1.34,6, 45.07 ,Cash,App,0,D0424,C002388,1,Monday,08-01-2024,January,Auto
3030,Chennai,07-01-2024 23:57,Anna Nagar, 13.08 , 80.20 ,Sholinganallur, 12.92 , 80.23 ,17.91,37, 289.82 ,Card,App,0,D0162,C004986,23,Sunday,07-01-2024,January,Uber Go
1373,Chennai,12-02-2024 18:32,Mylapore, 13.03 , 80.28 ,Thiruvanmiyur, 12.98 , 80.26 ,6.15,13, 136.34 ,Cash,App,0,D0696,C000676,18,Monday,12-02-2024,February,UberXL
3588,Chennai,25-01-2024 17:21,Chromepet, 12.96 , 80.14 ,Anna Nagar, 13.08 , 80.21 ,16.08,40, 318.53 ,Cash,App,0,D0452,C000775,17,Thursday,25-01-2024,January,UberXL
2545,Chennai,03-02-2024 02:56,Madhavaram, 13.14 , 80.22 ,Besant Nagar, 12.98 , 80.26 ,18.27,31, 453.83 ,Card,Call,0,D0070,C001100,2,Saturday,03-02-2024,February,UberXL
3599,Chennai,18-02-2024 08:04,Perambur, 13.11 , 80.23 ,Guindy, 13.00 , 80.22 ,11.63,28, 261.55 ,UPI,App,0,D0289,C007940,8,Sunday,18-02-2024,February,Uber Go
39,Chennai,01-01-2024 14:11,Besant Nagar, 12.99 , 80.25 ,Sholinganallur, 12.92 , 80.22 ,8.34,31, 160.65 ,Cash,App,0,D0670,C007828,14,Monday,01-01-2024,January,Auto
364,Chennai,29-02-2024 11:29,Guindy, 13.02 , 80.22 ,Guindy, 13.01 , 80.23 ,0.5,5, 43.26 ,Card,App,0,D0533,C005599,11,Thursday,29-02-2024,February,UberXL
4102,Chennai,18-01-2024 07:06,Anna Nagar, 13.09 , 80.19 ,T. Nagar, 13.04 , 80.24 ,7.46,22, 143.43 ,Card,App,0,D0691,C004339,7,Thursday,18-01-2024,January,Auto
183,Chennai,27-02-2024 02:40,Chromepet, 12.96 , 80.14 ,Guindy, 13.01 , 80.23 ,9.73,19, 238.79 ,Cash,App,0,D0059,C006254,2,Tuesday,27-02-2024,February,Uber Go
3034,Chennai,03-02-2024 09:36,Madhavaram, 13.15 , 80.22 ,Mylapore, 13.02 , 80.27 ,16.08,50, 396.45 ,Card,App,0,D0337,C006055,9,Saturday,03-02-2024,February,Uber Go
2984,Chennai,09-02-2024 14:08,Mylapore, 13.03 , 80.27 ,Mylapore, 13.03 , 80.26 ,1.16,12, 47.52 ,Card,App,1,D0396,C000904,14,Friday,09-02-2024,February,Uber Go
1195,Chennai,20-02-2024 14:08,T. Nagar, 13.04 , 80.23 ,Velachery, 12.99 , 80.22 ,5.38,17, 116.97 ,Card,App,0,D0222,C004037,14,Tuesday,20-02-2024,February,Bike
2853,Chennai,30-03-2024 07:06,Thiruvanmiyur, 12.99 , 80.27 ,Kodambakkam, 13.07 , 80.22 ,9.44,31, 175.47 ,Cash,App,0,D0497,C006859,7,Saturday,30-03-2024,March,UberXL
4543,Chennai,19-01-2024 06:46,Anna Nagar, 13.08 , 80.20 ,Mylapore, 13.03 , 80.27 ,8.05,22, 216.50 ,Card,App,0,D0668,C001968,6,Friday,19-01-2024,January,UberXL
1122,Chennai,03-02-2024 17:31,T. Nagar, 13.05 , 80.20 ,Madhavaram, 13.15 , 80.22 ,9.59,18, 221.40 ,Cash,App,0,D0695,C002588,17,Saturday,03-02-2024,February,UberXL
2236,Chennai,22-02-2024 06:08,Anna Nagar, 13.08 , 80.21 ,Velachery, 12.99 , 80.20 ,8.46,15, 149.35 ,Cash,App,0,D0312,C007888,6,Thursday,22-02-2024,February,UberXL
2668,Chennai,06-03-2024 11:57,Guindy, 13.00 , 80.22 ,Guindy, 13.01 , 80.22 ,0.72,5, 40.00 ,Card,App,0,D0741,C006391,11,Wednesday,06-03-2024,March,Uber Go
3700,Chennai,29-02-2024 00:12,Besant Nagar, 12.98 , 80.26 ,Anna Nagar, 13.09 , 80.21 ,12.36,34, 253.18 ,Cash,App,0,D0559,C004064,0,Thursday,29-02-2024,February,UberXL
3224,Chennai,20-01-2024 04:31,Chromepet, 12.96 , 80.14 ,Tambaram, 12.92 , 80.13 ,4.11,5, 117.05 ,Card,App,0,D0450,C004056,4,Saturday,20-01-2024,January,Auto
1183,Chennai,14-02-2024 09:04,Mylapore, 13.04 , 80.27 ,Velachery, 12.98 , 80.22 ,8.81,36, 150.58 ,Card,App,0,D0564,C001795,9,Wednesday,14-02-2024,February,Auto
4185,Chennai,14-02-2024 15:43,Perambur, 13.11 , 80.23 ,Anna Nagar, 13.08 , 80.20 ,6.42,14, 126.90 ,Card,App,0,D0015,C001119,15,Wednesday,14-02-2024,February,Bike
4294,Chennai,29-02-2024 03:42,Velachery, 12.98 , 80.23 ,Velachery, 12.98 , 80.23 ,0.5,5, 40.00 ,Card,App,0,D0088,C000085,3,Thursday,29-02-2024,February,Auto
615,Chennai,22-03-2024 19:51,Thiruvanmiyur, 12.98 , 80.27 ,Thiruvanmiyur, 12.98 , 80.27 ,0.5,5, 49.19 ,Card,App,0,D0189,C003280,19,Friday,22-03-2024,March,UberXL
4909,Chennai,20-01-2024 21:24,Tambaram, 12.92 , 80.13 ,Tambaram, 12.92 , 80.14 ,0.5,12, 40.00 ,UPI,App,0,D0345,C003230,21,Saturday,20-01-2024,January,Uber Go
1467,Chennai,31-03-2024 17:51,Anna Nagar, 13.08 , 80.20 ,Sholinganallur, 12.92 , 80.23 ,16.48,34, 260.37 ,Card,App,0,D0471,C006645,17,Sunday,31-03-2024,March,Uber Go
402,Chennai,09-01-2024 11:44,Chromepet, 12.96 , 80.14 ,Besant Nagar, 12.97 , 80.26 ,13.74,25, 278.16 ,Card,App,1,D0196,C005585,11,Tuesday,09-01-2024,January,UberXL
3043,Chennai,07-03-2024 23:06,Madhavaram, 13.15 , 80.23 ,Ambattur, 13.10 , 80.17 ,10.2,23, 218.25 ,Card,App,1,D0706,C006644,23,Thursday,07-03-2024,March,UberXL
935,Chennai,04-03-2024 03:57,Sholinganallur, 12.92 , 80.23 ,Thiruvanmiyur, 12.98 , 80.27 ,7.15,24, 174.78 ,Card,App,0,D0323,C006222,3,Monday,04-03-2024,March,Bike
2420,Chennai,11-01-2024 09:05,Madhavaram, 13.16 , 80.22 ,Ambattur, 13.09 , 80.17 ,9.21,23, 215.96 ,Cash,Call,0,D0083,C006493,9,Thursday,11-01-2024,January,Auto
4861,Chennai,07-02-2024 05:46,Chromepet, 12.98 , 80.14 ,Thiruvanmiyur, 12.98 , 80.26 ,12.23,21, 273.94 ,Cash,App,1,D0509,C006577,5,Wednesday,07-02-2024,February,Auto
4911,Chennai,08-02-2024 16:45,Guindy, 13.01 , 80.22 ,T. Nagar, 13.05 , 80.23 ,6.21,15, 149.84 ,Cash,App,0,D0180,C002149,16,Thursday,08-02-2024,February,Auto
2642,Chennai,17-02-2024 22:13,Perambur, 13.12 , 80.23 ,Thiruvanmiyur, 12.99 , 80.26 ,15.26,36, 349.92 ,Card,App,1,D0152,C007468,22,Saturday,17-02-2024,February,Auto
4018,Chennai,20-02-2024 14:16,Anna Nagar, 13.09 , 80.21 ,Besant Nagar, 12.99 , 80.25 ,12.58,31, 287.28 ,Card,App,0,D0377,C003227,14,Tuesday,20-02-2024,February,Uber Go
727,Chennai,16-02-2024 13:13,Adyar, 13.01 , 80.24 ,Tambaram, 12.92 , 80.13 ,14.79,33, 297.22 ,UPI,App,1,D0729,C002918,13,Friday,16-02-2024,February,UberXL
827,Chennai,21-01-2024 10:44,Anna Nagar, 13.08 , 80.22 ,Sholinganallur, 12.93 , 80.23 ,16.94,44, 328.37 ,UPI,App,0,D0424,C000498,10,Sunday,21-01-2024,January,Uber Go
1522,Chennai,26-02-2024 22:13,Chromepet, 12.96 , 80.14 ,Guindy, 13.01 , 80.23 ,11.84,31, 285.46 ,Card,App,0,D0278,C007573,22,Monday,26-02-2024,February,Auto
4857,Chennai,21-02-2024 02:47,Adyar, 13.03 , 80.26 ,Perambur, 13.11 , 80.21 ,9.79,17, 182.25 ,Cash,App,0,D0384,C003257,2,Wednesday,21-02-2024,February,UberXL
2931,Chennai,21-03-2024 23:06,Perambur, 13.11 , 80.23 ,Anna Nagar, 13.08 , 80.21 ,4.1,27, 105.70 ,Card,App,0,D0290,C003578,23,Thursday,21-03-2024,March,Uber Go
137,Chennai,29-01-2024 17:07,Thiruvanmiyur, 12.98 , 80.26 ,T. Nagar, 13.04 , 80.23 ,6.67,28, 200.78 ,Cash,App,0,D0135,C000497,17,Monday,29-01-2024,January,Uber Go
3591,Chennai,26-02-2024 00:58,Madhavaram, 13.15 , 80.23 ,Anna Nagar, 13.10 , 80.21 ,5.64,5, 120.58 ,Cash,App,0,D0642,C001162,0,Monday,26-02-2024,February,Auto
629,Chennai,12-03-2024 00:11,Anna Nagar, 13.09 , 80.20 ,Anna Nagar, 13.09 , 80.21 ,0.5,5, 40.00 ,Cash,App,0,D0041,C002043,0,Tuesday,12-03-2024,March,Uber Go
335,Chennai,01-03-2024 21:24,Adyar, 13.01 , 80.24 ,Sholinganallur, 12.93 , 80.23 ,10.49,26, 208.44 ,UPI,App,0,D0255,C000019,21,Friday,01-03-2024,March,Uber Go
391,Chennai,19-03-2024 09:38,Chromepet, 12.95 , 80.14 ,Chromepet, 12.97 , 80.14 ,4.08,14, 99.40 ,Card,App,1,D0747,C003837,9,Tuesday,19-03-2024,March,Auto
4388,Chennai,22-01-2024 03:07,Kodambakkam, 13.07 , 80.14 ,Adyar, 13.02 , 80.25 ,7.12,13, 161.17 ,Card,App,0,D0544,C006754,3,Monday,22-01-2024,January,Bike
4905,Chennai,10-03-2024 04:15,Madhavaram, 13.15 , 80.22 ,Madhavaram, 13.14 , 80.22 ,2.53,22, 96.81 ,Card,App,1,D0315,C003832,4,Sunday,10-03-2024,March,Uber Go
3833,Chennai,23-02-2024 01:54,Kodambakkam, 13.07 , 80.22 ,T. Nagar, 13.04 , 80.23 ,2.53,13, 84.06 ,Card,App,0,D0058,C004314,1,Friday,23-02-2024,February,Uber Go
1818,Chennai,25-02-2024 04:42,Anna Nagar, 13.08 , 80.20 ,Anna Nagar, 13.08 , 80.20 ,1.64,5, 53.09 ,Card,App,0,D0457,C002353,4,Sunday,25-02-2024,February,Auto
401,Chennai,29-03-2024 04:48,T. Nagar, 13.04 , 80.24 ,Anna Nagar, 13.08 , 80.20 ,6.65,19, 170.89 ,UPI,App,0,D0155,C006653,4,Friday,29-03-2024,March,Uber Go
711,Chennai,17-01-2024 06:05,Kodambakkam, 13.07 , 80.22 ,Anna Nagar, 13.09 , 80.20 ,2.39,5, 77.73 ,Card,App,0,D0613,C005395,6,Wednesday,17-01-2024,January,Bike
1040,Chennai,05-01-2024 17:46,Madhavaram, 13.15 , 80.22 ,Adyar, 13.01 , 80.25 ,14.69,37, 284.16 ,Cash,App,0,D0218,C003328,17,Friday,05-01-2024,January,Uber Go
3990,Chennai,22-02-2024 13:30,Perambur, 13.11 , 80.22 ,T. Nagar, 13.05 , 80.23 ,6.63,26, 185.04 ,Cash,App,0,D0399,C003841,13,Thursday,22-02-2024,February,Uber Go
3360,Chennai,10-02-2024 23:48,Mylapore, 13.02 , 80.29 ,Anna Nagar, 13.09 , 80.20 ,14.71,24, 250.64 ,Cash,App,1,D0363,C006427,23,Saturday,10-02-2024,February,Bike
47,Chennai,15-01-2024 03:39,Chromepet, 12.97 , 80.14 ,Adyar, 13.01 , 80.25 ,12.09,39, 266.03 ,Card,App,0,D0755,C000107,3,Monday,15-01-2024,January,Auto
1562,Chennai,15-02-2024 08:43,T. Nagar, 13.05 , 80.24 ,Kodambakkam, 13.06 , 80.22 ,3.19,5, 91.04 ,Cash,App,0,D0549,C001582,8,Thursday,15-02-2024,February,Uber Go
4800,Chennai,02-03-2024 07:28,Madhavaram, 13.15 , 80.22 ,Mylapore, 13.03 , 80.27 ,14.7,38, 280.65 ,Cash,App,1,D0106,C003522,7,Saturday,02-03-2024,March,UberXL
3643,Chennai,06-03-2024 19:40,Chromepet, 12.96 , 80.13 ,Ambattur, 13.10 , 80.15 ,15.6,39, 309.08 ,Cash,App,0,D0460,C001662,19,Wednesday,06-03-2024,March,UberXL
3727,Chennai,17-01-2024 19:39,Chromepet, 12.96 , 80.14 ,Tambaram, 12.92 , 80.13 ,4.33,5, 100.82 ,Card,App,0,D0506,C003595,19,Wednesday,17-01-2024,January,Bike
4983,Chennai,06-01-2024 09:30,Tambaram, 12.92 , 80.13 ,Velachery, 12.99 , 80.22 ,11.15,16, 221.48 ,Card,App,1,D0534,C000113,9,Saturday,06-01-2024,January,Uber Go
1113,Chennai,13-03-2024 11:23,Kodambakkam, 13.06 , 80.21 ,Madhavaram, 13.14 , 80.21 ,9.55,18, 182.43 ,Card,App,1,D0089,C004365,11,Wednesday,13-03-2024,March,Uber Go
2514,Chennai,29-02-2024 07:57,Guindy, 13.01 , 80.23 ,Mylapore, 13.02 , 80.28 ,4.99,7, 134.41 ,UPI,App,0,D0498,C003501,7,Thursday,29-02-2024,February,Auto
