Trip ID,city,Timestamp,Pickup Zone,Pickup Latitude,Pickup Longitude,Drop Zone,Drop Latitude,Drop Longitude,Distance (Km),Trip Duration (Min),Fare (INR),Payment Type,Platform,Is Shared,Driver ID,Customer ID,Date,Hour,Weekday,Month,Vehicle Type,_pickup_ts,_trip_duration_min,_revenue,_pickup_zone,_pickup_hour,_pickup_dow,_pickup_date,trip_count
4395,Chennai,2024-03-27 21:55:00,Sholinganallur,12.9374,80.2232,Madhavaram,13.1494,80.2148,24.23,48,444.2,Card,App,0,D0518,C004320,2024-03-27,21,Wednesday,March,Uber Go,2024-03-27 21:55:00,48,444.2,Sholinganallur,21,Wednesday,2024-03-27,1
4209,Chennai,2024-03-27 00:47:00,Thiruvanmiyur,12.9895,80.2712,Anna Nagar,13.0831,80.1945,12.98,29,280.55,Cash,App,0,D0692,C001009,2024-03-27,0,Wednesday,March,Auto,2024-03-27 00:47:00,29,280.55,Thiruvanmiyur,0,Wednesday,2024-03-27,1
225,Chennai,2024-02-15 13:32:00,Thiruvanmiyur,12.9825,80.2628,T. Nagar,13.0441,80.2462,6.59,5,125.41,UPI,App,0,D0632,C000932,2024-02-15,13,Thursday,February,UberXL,2024-02-15 13:32:00,5,125.41,Thiruvanmiyur,13,Thursday,2024-02-15,1
724,Chennai,2024-02-09 17:19:00,T. Nagar,13.0396,80.2387,Guindy,13.0132,80.217,3.26,5,98.43,Cash,App,0,D0689,C003230,2024-02-09,17,Friday,February,Uber Go,2024-02-09 17:19:00,5,98.43,T. Nagar,17,Friday,2024-02-09,1
4486,Chennai,2024-03-03 09:05:00,Kodambakkam,13.0702,80.2052,Mylapore,13.036,80.2656,9.19,17,181.19,Cash,App,0,D0346,C004569,2024-03-03,9,Sunday,March,Uber Go,2024-03-03 09:05:00,17,181.19,Kodambakkam,9,Sunday,2024-03-03,1
1142,Chennai,2024-02-09 15:20:00,Chromepet,12.9541,80.1349,Tambaram,12.9295,80.1386,3.09,5,94.86,Cash,App,0,D0365,C003681,2024-02-09,15,Friday,February,Bike,2024-02-09 15:20:00,5,94.86,Chromepet,15,Friday,2024-02-09,1
2763,Chennai,2024-02-29 03:51:00,Madhavaram,13.1514,80.2201,Ambattur,13.1079,80.1646,7.8,20,173.52,Card,App,0,D0717,C006870,2024-02-29,3,Thursday,February,UberXL,2024-02-29 03:51:00,20,173.52,Madhavaram,3,Thursday,2024-02-29,1
847,Chennai,2024-03-04 09:12:00,Chromepet,12.9497,80.1352,Madhavaram,13.1466,80.2343,23.07,51,522.11,Cash,App,0,D0025,C003450,2024-03-04,9,Monday,March,Uber Go,2024-03-04 09:12:00,51,522.11,Chromepet,9,Monday,2024-03-04,1
2552,Chennai,2024-01-31 19:10:00,Madhavaram,13.1525,80.2215,T. Nagar,13.0463,80.2384,11.91,26,217.61,Cash,App,0,D0156,C006570,2024-01-31,19,Wednesday,January,Uber Go,2024-01-31 19:10:00,26,217.61,Madhavaram,19,Wednesday,2024-01-31,1
2929,Chennai,2024-02-03 11:57:00,Adyar,13.0029,80.254,Madhavaram,13.1429,80.229,16.14,49,258.54,Cash,Call,0,D0664,C000137,2024-02-03,11,Saturday,February,Auto,2024-02-03 11:57:00,49,258.54,Adyar,11,Saturday,2024-02-03,1
118,Chennai,2024-02-12 01:49:00,Tambaram,12.9284,80.1229,Perambur,13.1103,80.2146,21.9,66,404.99,Card,Call,0,D0526,C002847,2024-02-12,1,Monday,February,UberXL,2024-02-12 01:49:00,66,404.99,Tambaram,1,Monday,2024-02-12,1
646,Chennai,2024-01-17 02:46:00,Mylapore,13.0307,80.2731,Besant Nagar,12.9832,80.2411,6.61,5,404.99,Card,App,0,D0514,C002492,2024-01-17,2,Wednesday,January,UberXL,2024-01-17 02:46:00,5,404.99,Mylapore,2,Wednesday,2024-01-17,1
4,Chennai,2024-03-08 11:56:00,Tambaram,12.9316,80.1373,Besant Nagar,12.9753,80.2543,13.92,31,234.27,Cash,App,0,D0731,C006591,2024-03-08,11,Friday,March,Uber Go,2024-03-08 11:56:00,31,234.27,Tambaram,11,Friday,2024-03-08,1
4171,Chennai,2024-02-15 10:44:00,Adyar,13.0034,80.2443,Ambattur,13.0989,80.1619,13.58,43,250.61,Cash,App,0,D0681,C006192,2024-02-15,10,Thursday,February,Uber Go,2024-02-15 10:44:00,43,250.61,Adyar,10,Thursday,2024-02-15,1
468,Chennai,2024-03-19 10:40:00,Ambattur,13.105,80.1521,Ambattur,13.1037,80.1687,0.5,5,45.5,UPI,Call,0,D0743,C004597,2024-03-19,10,Tuesday,March,Uber Go,2024-03-19 10:40:00,5,45.5,Ambattur,10,Tuesday,2024-03-19,1
6,Chennai,2024-01-23 06:58:00,Velachery,12.9963,80.2144,Velachery,12.9882,80.2181,2.46,15,81.13,UPI,App,0,D0635,C004235,2024-01-23,6,Tuesday,January,Uber Go,2024-01-23 06:58:00,15,81.13,Velachery,6,Tuesday,2024-01-23,1
920,Chennai,2024-02-10 00:54:00,Thiruvanmiyur,12.9845,80.2714,Chromepet,12.9541,80.1366,13.83,42,276.88,UPI,App,0,D0779,C004221,2024-02-10,0,Saturday,February,Uber Go,2024-02-10 00:54:00,42,276.88,Thiruvanmiyur,0,Saturday,2024-02-10,1
2596,Chennai,2024-02-04 06:52:00,Chromepet,12.9691,80.1386,Chromepet,12.9636,80.1382,0.87,5,62.88,UPI,App,0,D0430,C005165,2024-02-04,6,Sunday,February,UberXL,2024-02-04 06:52:00,5,62.88,Chromepet,6,Sunday,2024-02-04,1
1064,Chennai,2024-02-21 08:00:00,Chromepet,12.9599,80.1339,Chromepet,12.9592,80.1424,1.15,5,45.95,Card,App,0,D0553,C006401,2024-02-21,8,Wednesday,February,Auto,2024-02-21 08:00:00,5,45.95,Chromepet,8,Wednesday,2024-02-21,1
2591,Chennai,2024-03-05 12:28:00,Chromepet,12.9626,80.1237,Kodambakkam,13.0738,80.215,1.15,53,264.04,Card,App,0,D0537,C000204,2024-03-05,12,Tuesday,March,Uber Go,2024-03-05 12:28:00,53,264.04,Chromepet,12,Tuesday,2024-03-05,1
243,Chennai,2024-02-19 02:17:00,Sholinganallur,12.9207,80.2242,Guindy,13.0128,80.2256,9.35,30,170.95,Card,App,0,D0330,C000229,2024-02-19,2,Monday,February,Auto,2024-02-19 02:17:00,30,170.95,Sholinganallur,2,Monday,2024-02-19,1
1161,Chennai,2024-01-30 08:05:00,Mylapore,13.029,80.2767,Ambattur,13.1025,80.1693,14.91,36,315.05,Cash,App,1,D0408,C002393,2024-01-30,8,Tuesday,January,Uber Go,2024-01-30 08:05:00,36,315.05,Mylapore,8,Tuesday,2024-01-30,1
2871,Chennai,2024-01-31 06:23:00,Kodambakkam,13.0542,80.2261,Thiruvanmiyur,12.978,80.2712,9.04,27,189.89,Card,App,0,D0624,C005254,2024-01-31,6,Wednesday,January,Uber Go,2024-01-31 06:23:00,27,189.89,Kodambakkam,6,Wednesday,2024-01-31,1
3736,Chennai,2024-02-04 21:55:00,Mylapore,13.0248,80.2613,Ambattur,13.0905,80.1661,12.41,34,280.93,Cash,App,0,D0289,C006894,2024-02-04,21,Sunday,February,Bike,2024-02-04 21:55:00,34,280.93,Mylapore,21,Sunday,2024-02-04,1
2398,Chennai,2024-01-09 00:31:00,Guindy,12.9972,80.2134,Perambur,13.1122,80.2281,13.31,42,314.08,UPI,App,0,D0361,C003843,2024-01-09,0,Tuesday,January,Uber Go,2024-01-09 00:31:00,42,314.08,Guindy,0,Tuesday,2024-01-09,1
3518,Chennai,2024-03-02 23:06:00,Sholinganallur,12.9338,80.2239,Perambur,13.1307,80.2299,21.56,44,405.97,Cash,App,0,D0440,C007235,2024-03-02,23,Saturday,March,UberXL,2024-03-02 23:06:00,44,405.97,Sholinganallur,23,Saturday,2024-03-02,1
3422,Chennai,2024-02-21 05:43:00,Perambur,13.1123,80.2204,Anna Nagar,13.0897,80.1956,3.65,7,405.97,Card,App,0,D0684,C006638,2024-02-21,5,Wednesday,February,Uber Go,2024-02-21 05:43:00,7,405.97,Perambur,5,Wednesday,2024-02-21,1
2564,Chennai,2024-03-02 17:56:00,Perambur,13.1128,80.219,Guindy,13.0087,80.2251,12.46,30,216.6,UPI,App,0,D0299,C005397,2024-03-02,17,Saturday,March,Uber Go,2024-03-02 17:56:00,30,216.6,Perambur,17,Saturday,2024-03-02,1
1606,Chennai,2024-03-31 22:08:00,Besant Nagar,12.9762,80.253,T. Nagar,13.0463,80.2377,8.06,26,161.5,Card,App,0,D0577,C002084,2024-03-31,22,Sunday,March,Bike,2024-03-31 22:08:00,26,161.5,Besant Nagar,22,Sunday,2024-03-31,1
4829,Chennai,2024-02-27 20:16:00,Adyar,13.0104,80.234,Besant Nagar,12.9784,80.2503,4.39,5,101.64,Card,App,0,D0358,C007180,2024-02-27,20,Tuesday,February,Auto,2024-02-27 20:16:00,5,101.64,Adyar,20,Tuesday,2024-02-27,1
2325,Chennai,2024-02-23 23:43:00,Ambattur,13.1097,80.1614,Ambattur,13.1011,80.1546,0.5,5,54.73,Card,App,1,D0737,C007010,2024-02-23,23,Friday,February,UberXL,2024-02-23 23:43:00,5,54.73,Ambattur,23,Friday,2024-02-23,1
2710,Chennai,2024-03-20 11:06:00,Adyar,12.9996,80.2443,Ambattur,13.099,80.1593,16.13,29,302.48,Cash,App,1,D0318,C005052,2024-03-20,11,Wednesday,March,Bike,2024-03-20 11:06:00,29,302.48,Adyar,11,Wednesday,2024-03-20,1
4399,Chennai,2024-03-11 09:51:00,Tambaram,12.9293,80.1302,Madhavaram,13.1609,80.2232,29.16,85,302.48,Cash,App,0,D0399,C006338,2024-03-11,9,Monday,March,Bike,2024-03-11 09:51:00,85,302.48,Tambaram,9,Monday,2024-03-11,1
1313,Chennai,2024-02-22 12:31:00,Madhavaram,13.1586,80.2252,Kodambakkam,13.0737,80.218,9.68,22,181.49,Cash,App,0,D0660,C004265,2024-02-22,12,Thursday,February,Uber Go,2024-02-22 12:31:00,22,181.49,Madhavaram,12,Thursday,2024-02-22,1
3449,Chennai,2024-03-11 15:33:00,Kodambakkam,13.0709,80.2114,Madhavaram,13.1534,80.2225,8.82,18,147.55,Card,App,0,D0478,C001377,2024-03-11,15,Monday,March,Auto,2024-03-11 15:33:00,18,147.55,Kodambakkam,15,Monday,2024-03-11,1
3813,Chennai,2024-02-21 08:26:00,Mylapore,13.0285,80.2658,Thiruvanmiyur,12.9726,80.2595,8.82,36,177.97,Card,App,0,D0222,C002408,2024-02-21,8,Wednesday,February,Auto,2024-02-21 08:26:00,36,177.97,Mylapore,8,Wednesday,2024-02-21,1
4656,Chennai,2024-03-13 11:23:00,Adyar,12.9988,80.2561,Tambaram,12.9288,80.1286,15.84,35,359.65,Cash,App,0,D0136,C002666,2024-03-13,11,Wednesday,March,Uber Go,2024-03-13 11:23:00,35,359.65,Adyar,11,Wednesday,2024-03-13,1
2363,Chennai,2024-02-02 05:41:00,T. Nagar,13.0601,80.2362,Perambur,13.1027,80.221,5.5,26,119.2,Card,App,0,D0281,C003605,2024-02-02,5,Friday,February,UberXL,2024-02-02 05:41:00,26,119.2,T. Nagar,5,Friday,2024-02-02,1
1976,Chennai,2024-03-08 13:30:00,Ambattur,13.1125,80.1544,Sholinganallur,12.9286,80.2364,22.43,49,398.71,Cash,App,0,D0399,C003097,2024-03-08,13,Friday,March,Uber Go,2024-03-08 13:30:00,49,398.71,Ambattur,13,Friday,2024-03-08,1
3515,Chennai,2024-03-11 06:26:00,Perambur,13.121,80.2254,Adyar,13.0107,80.2614,13.99,27,237.16,UPI,App,0,D0184,C001426,2024-03-11,6,Monday,March,Auto,2024-03-11 06:26:00,27,237.16,Perambur,6,Monday,2024-03-11,1
1762,Chennai,2024-01-24 05:46:00,Besant Nagar,12.9813,80.2602,Besant Nagar,12.9795,80.257,0.5,5,40.0,UPI,App,0,D0053,C007971,2024-01-24,5,Wednesday,January,Auto,2024-01-24 05:46:00,5,40.0,Besant Nagar,5,Wednesday,2024-01-24,1
2740,Chennai,2024-03-15 08:06:00,T. Nagar,13.0359,80.2315,Ambattur,13.1008,80.1618,10.25,14,240.85,Card,App,0,D0698,C001160,2024-03-15,8,Friday,March,Auto,2024-03-15 08:06:00,14,240.85,T. Nagar,8,Friday,2024-03-15,1
4845,Chennai,2024-02-26 09:07:00,Ambattur,13.1024,80.1676,Guindy,13.0064,80.227,12.72,28,213.62,Cash,App,0,D0050,C004237,2024-02-26,9,Monday,February,Uber Go,2024-02-26 09:07:00,28,213.62,Ambattur,9,Monday,2024-02-26,1
2473,Chennai,2024-02-12 16:22:00,Perambur,13.0978,80.22,Adyar,13.0031,80.2571,10.24,35,223.96,Cash,App,0,D0330,C005454,2024-02-12,16,Monday,February,Uber Go,2024-02-12 16:22:00,35,223.96,Perambur,16,Monday,2024-02-12,1
4008,Chennai,2024-02-20 16:10:00,Perambur,13.1211,80.2279,Guindy,13.0193,80.2235,10.63,33,191.28,UPI,App,0,D0571,C004611,2024-02-20,16,Tuesday,February,Uber Go,2024-02-20 16:10:00,33,191.28,Perambur,16,Tuesday,2024-02-20,1
1494,Chennai,2024-02-20 01:42:00,Velachery,12.9838,80.2136,Velachery,12.9816,80.2161,0.5,12,40.0,UPI,App,0,D0405,C006969,2024-02-20,1,Tuesday,February,UberXL,2024-02-20 01:42:00,12,40.0,Velachery,1,Tuesday,2024-02-20,1
4207,Chennai,2024-03-18 01:38:00,Besant Nagar,12.9834,80.2485,Tambaram,12.9229,80.1285,15.87,29,326.22,UPI,App,0,D0285,C007990,2024-03-18,1,Monday,March,Auto,2024-03-18 01:38:00,29,326.22,Besant Nagar,1,Monday,2024-03-18,1
2159,Chennai,2024-02-09 03:30:00,Besant Nagar,12.9738,80.2702,Velachery,12.9865,80.2034,8.32,21,157.21,Card,App,1,D0475,C007036,2024-02-09,3,Friday,February,Uber Go,2024-02-09 03:30:00,21,157.21,Besant Nagar,3,Friday,2024-02-09,1
1170,Chennai,2024-01-23 04:43:00,Besant Nagar,12.981,80.2538,Chromepet,12.9587,80.1306,14.06,27,253.87,Card,App,1,D0002,C000504,2024-01-23,4,Tuesday,January,Auto,2024-01-23 04:43:00,27,253.87,Besant Nagar,4,Tuesday,2024-01-23,1
4517,Chennai,2024-01-28 17:32:00,Anna Nagar,13.0793,80.2075,Guindy,12.9965,80.2084,14.06,22,141.7,Cash,App,0,D0737,C004123,2024-01-28,17,Sunday,January,Uber Go,2024-01-28 17:32:00,22,141.7,Anna Nagar,17,Sunday,2024-01-28,1
233,Chennai,2024-01-28 03:57:00,Guindy,13.0148,80.2223,Adyar,13.0061,80.2356,1.62,5,76.38,Cash,App,0,D0555,C000277,2024-01-28,3,Sunday,January,Uber Go,2024-01-28 03:57:00,5,76.38,Guindy,3,Sunday,2024-01-28,1
67,Chennai,2024-03-29 13:48:00,Madhavaram,13.149,80.2297,Perambur,13.1092,80.2269,4.16,33,97.79,Card,App,0,D0588,C001526,2024-03-29,13,Friday,March,Uber Go,2024-03-29 13:48:00,33,97.79,Madhavaram,13,Friday,2024-03-29,1
1604,Chennai,2024-02-23 10:11:00,Adyar,13.0181,80.2597,Adyar,13.0093,80.2358,2.29,5,98.11,Cash,App,0,D0729,C000974,2024-02-23,10,Friday,February,UberXL,2024-02-23 10:11:00,5,98.11,Adyar,10,Friday,2024-02-23,1
3284,Chennai,2024-01-05 14:32:00,Perambur,13.1135,80.2111,Madhavaram,13.1516,80.2134,4.34,5,95.51,Card,App,0,D0504,C001140,2024-01-05,14,Friday,January,Uber Go,2024-01-05 14:32:00,5,95.51,Perambur,14,Friday,2024-01-05,1
3597,Chennai,2024-03-01 23:16:00,Tambaram,12.9213,80.1299,Tambaram,12.9248,80.1304,1.83,5,51.82,Cash,App,0,D0125,C000015,2024-03-01,23,Friday,March,UberXL,2024-03-01 23:16:00,5,51.82,Tambaram,23,Friday,2024-03-01,1
126,Chennai,2024-01-20 23:45:00,Sholinganallur,12.929,80.2226,Kodambakkam,13.0656,80.211,14.32,26,321.27,Card,App,0,D0740,C005340,2024-01-20,23,Saturday,January,Uber Go,2024-01-20 23:45:00,26,321.27,Sholinganallur,23,Saturday,2024-01-20,1
1297,Chennai,2024-02-13 13:46:00,Thiruvanmiyur,12.9887,80.2226,Chromepet,12.9674,80.1424,14.81,34,302.17,Card,App,0,D0047,C002790,2024-02-13,13,Tuesday,February,Auto,2024-02-13 13:46:00,34,302.17,Thiruvanmiyur,13,Tuesday,2024-02-13,1
1977,Chennai,2024-03-07 03:16:00,Mylapore,13.033,80.2757,Perambur,13.1068,80.2244,11.27,5,230.33,Card,App,0,D0591,C006120,2024-03-07,3,Thursday,March,Auto,2024-03-07 03:16:00,5,230.33,Mylapore,3,Thursday,2024-03-07,1
4518,Chennai,2024-01-01 14:47:00,Kodambakkam,13.0858,80.211,Kodambakkam,13.0756,80.2146,0.9,13,67.67,Card,App,0,D0091,C007478,2024-01-01,14,Monday,January,Uber Go,2024-01-01 14:47:00,13,67.67,Kodambakkam,14,Monday,2024-01-01,1
4482,Chennai,2024-01-23 02:16:00,Ambattur,13.0858,80.1679,Thiruvanmiyur,12.9676,80.2584,18.3,43,340.54,Card,App,0,D0223,C000840,2024-01-23,2,Tuesday,January,Uber Go,2024-01-23 02:16:00,43,340.54,Ambattur,2,Tuesday,2024-01-23,1
2076,Chennai,2024-01-16 20:38:00,Kodambakkam,13.0858,80.2162,Velachery,12.9896,80.2242,8.19,16,169.07,Card,App,1,D0648,C001410,2024-01-16,20,Tuesday,January,Uber Go,2024-01-16 20:38:00,16,169.07,Kodambakkam,20,Tuesday,2024-01-16,1
3087,Chennai,2024-02-19 08:23:00,Sholinganallur,12.9333,80.2344,Velachery,12.9975,80.2247,8.4,44,209.37,UPI,App,0,D0340,C003260,2024-02-19,8,Monday,February,Uber Go,2024-02-19 08:23:00,44,209.37,Sholinganallur,8,Monday,2024-02-19,1
4346,Chennai,2024-03-18 09:47:00,Guindy,13.0011,80.2074,Kodambakkam,13.0631,80.2226,8.06,26,161.76,Card,App,0,D0274,C000927,2024-03-18,9,Monday,March,UberXL,2024-03-18 09:47:00,26,161.76,Guindy,9,Monday,2024-03-18,1
3346,Chennai,2024-02-06 16:55:00,Sholinganallur,12.9276,80.2152,Kodambakkam,13.0569,80.2123,13.74,42,268.85,Card,App,0,D0276,C006403,2024-02-06,16,Tuesday,February,Uber Go,2024-02-06 16:55:00,42,268.85,Sholinganallur,16,Tuesday,2024-02-06,1
4465,Chennai,2024-02-24 10:26:00,Kodambakkam,13.0661,80.2173,Thiruvanmiyur,12.9908,80.2598,9.68,27,200.03,Cash,App,0,D0142,C001293,2024-02-24,10,Saturday,February,Uber Go,2024-02-24 10:26:00,27,200.03,Kodambakkam,10,Saturday,2024-02-24,1
2798,Chennai,2024-01-22 15:07:00,Perambur,13.1237,80.223,Sholinganallur,12.9273,80.2239,21.19,31,461.61,Card,App,0,D0216,C002830,2024-01-22,15,Monday,January,Uber Go,2024-01-22 15:07:00,31,461.61,Perambur,15,Monday,2024-01-22,1
919,Chennai,2024-01-25 23:52:00,Madhavaram,13.1652,80.2265,Chromepet,12.9623,80.1365,24.54,48,393.26,Card,App,0,D0119,C007641,2024-01-25,23,Thursday,January,Uber Go,2024-01-25 23:52:00,48,393.26,Madhavaram,23,Thursday,2024-01-25,1
1647,Chennai,2024-02-29 08:21:00,Adyar,13.0178,80.2566,Sholinganallur,12.9342,80.2281,10.14,19,176.76,Card,App,0,D0192,C006761,2024-02-29,8,Thursday,February,Bike,2024-02-29 08:21:00,19,176.76,Adyar,8,Thursday,2024-02-29,1
365,Chennai,2024-03-30 13:56:00,Guindy,13.0095,80.2158,Kodambakkam,13.0777,80.2062,8.34,31,189.42,UPI,App,0,D0251,C006648,2024-03-30,13,Saturday,March,Uber Go,2024-03-30 13:56:00,31,189.42,Guindy,13,Saturday,2024-03-30,1
3288,Chennai,2024-03-19 15:47:00,Sholinganallur,12.9266,80.2259,Madhavaram,13.1344,80.2195,22.97,59,346.79,UPI,App,0,D0300,C000475,2024-03-19,15,Tuesday,March,Uber Go,2024-03-19 15:47:00,59,346.79,Sholinganallur,15,Tuesday,2024-03-19,1
2126,Chennai,2024-02-25 08:50:00,Kodambakkam,13.064,80.2186,Ambattur,13.0941,80.1622,7.23,8,152.95,Card,App,0,D0474,C007555,2024-02-25,8,Sunday,February,UberXL,2024-02-25 08:50:00,8,152.95,Kodambakkam,8,Sunday,2024-02-25,1
4124,Chennai,2024-02-12 10:32:00,Sholinganallur,12.9371,80.2257,Mylapore,13.0325,80.2725,10.11,40,189.89,UPI,App,0,D0549,C000032,2024-02-12,10,Monday,February,Uber Go,2024-02-12 10:32:00,40,189.89,Sholinganallur,10,Monday,2024-02-12,1
526,Chennai,2024-01-26 22:33:00,Ambattur,13.1066,80.1619,Perambur,13.1113,80.2267,6.68,5,159.06,Cash,App,0,D0088,C007878,2024-01-26,22,Friday,January,Uber Go,2024-01-26 22:33:00,5,159.06,Ambattur,22,Friday,2024-01-26,1
56,Chennai,2024-02-02 16:12:00,Kodambakkam,13.0726,80.2198,Ambattur,13.1014,80.1577,9.38,36,178.48,UPI,App,0,D0023,C007233,2024-02-02,16,Friday,February,Uber Go,2024-02-02 16:12:00,36,178.48,Kodambakkam,16,Friday,2024-02-02,1
639,Chennai,2024-03-25 15:21:00,Anna Nagar,13.0757,80.2122,Besant Nagar,12.9798,80.2579,11.52,38,199.33,Cash,App,0,D0482,C005601,2024-03-25,15,Monday,March,Auto,2024-03-25 15:21:00,38,199.33,Anna Nagar,15,Monday,2024-03-25,1
303,Chennai,2024-02-29 03:40:00,Tambaram,12.921,80.1253,Guindy,13.0064,80.2215,13.08,34,253.1,Cash,App,0,D0415,C007174,2024-02-29,3,Thursday,February,Auto,2024-02-29 03:40:00,34,253.1,Tambaram,3,Thursday,2024-02-29,1
2767,Chennai,2024-01-13 12:35:00,Guindy,12.9875,80.2128,Guindy,13.0012,80.2264,2.38,5,57.68,Card,App,0,D0516,C000653,2024-01-13,12,Saturday,January,Auto,2024-01-13 12:35:00,5,57.68,Guindy,12,Saturday,2024-01-13,1
1277,Chennai,2024-01-12 12:31:00,Chromepet,12.9545,80.1487,Mylapore,13.0294,80.266,16.15,35,362.37,UPI,Call,0,D0163,C002717,2024-01-12,12,Friday,January,Bike,2024-01-12 12:31:00,35,362.37,Chromepet,12,Friday,2024-01-12,1
2056,Chennai,2024-01-14 04:04:00,Velachery,12.9861,80.2166,Kodambakkam,13.0582,80.2139,8.76,24,213.46,Card,Call,0,D0455,C001729,2024-01-14,4,Sunday,January,UberXL,2024-01-14 04:04:00,24,213.46,Velachery,4,Sunday,2024-01-14,1
3645,Chennai,2024-03-26 06:11:00,Madhavaram,13.1435,80.2264,Madhavaram,13.1459,80.2441,2.55,17,92.29,Cash,App,0,D0069,C002439,2024-03-26,6,Tuesday,March,Auto,2024-03-26 06:11:00,17,92.29,Madhavaram,6,Tuesday,2024-03-26,1
4144,Chennai,2024-01-19 11:44:00,Ambattur,13.098,80.1693,Tambaram,12.9348,80.1258,20.05,48,385.41,UPI,App,0,D0199,C000131,2024-01-19,11,Friday,January,Uber Go,2024-01-19 11:44:00,48,385.41,Ambattur,11,Friday,2024-01-19,1
2879,Chennai,2024-01-16 22:29:00,Kodambakkam,13.0724,80.2095,Ambattur,13.0943,80.1657,4.63,6,89.6,Card,App,0,D0335,C007365,2024-01-16,22,Tuesday,January,Auto,2024-01-16 22:29:00,6,89.6,Kodambakkam,22,Tuesday,2024-01-16,1
4203,Chennai,2024-01-06 08:18:00,Chromepet,12.9632,80.2095,Ambattur,13.1028,80.163,16.02,45,366.51,UPI,App,0,D0693,C007616,2024-01-06,8,Saturday,January,Uber Go,2024-01-06 08:18:00,45,366.51,Chromepet,8,Saturday,2024-01-06,1
2287,Chennai,2024-01-15 07:51:00,Tambaram,12.9346,80.1257,Guindy,13.008,80.2218,13.26,24,253.35,Card,Call,0,D0417,C007583,2024-01-15,7,Monday,January,Uber Go,2024-01-15 07:51:00,24,253.35,Tambaram,7,Monday,2024-01-15,1
2262,Chennai,2024-01-29 02:59:00,Anna Nagar,13.0823,80.2089,Perambur,13.1086,80.2232,3.17,7,84.56,Card,App,0,D0226,C001916,2024-01-29,2,Monday,January,Uber Go,2024-01-29 02:59:00,7,84.56,Anna Nagar,2,Monday,2024-01-29,1
2297,Chennai,2024-03-21 09:41:00,Perambur,13.1179,80.2226,Kodambakkam,13.0688,80.2169,5.2,6,129.7,Card,App,0,D0420,C001351,2024-03-21,9,Thursday,March,Uber Go,2024-03-21 09:41:00,6,129.7,Perambur,9,Thursday,2024-03-21,1
1754,Chennai,2024-03-24 02:06:00,Anna Nagar,13.0856,80.2029,Perambur,13.0963,80.2159,0.5,5,40.0,Card,App,0,D0767,C003845,2024-03-24,2,Sunday,March,Uber Go,2024-03-24 02:06:00,5,40.0,Anna Nagar,2,Sunday,2024-03-24,1
1969,Chennai,2024-03-27 09:57:00,T. Nagar,13.0376,80.2387,Tambaram,12.9357,80.1337,16.81,49,378.93,Card,App,1,D0797,C007434,2024-03-27,9,Wednesday,March,Uber Go,2024-03-27 09:57:00,49,378.93,T. Nagar,9,Wednesday,2024-03-27,1
4352,Chennai,2024-01-14 02:59:00,T. Nagar,13.0405,80.2231,T. Nagar,13.0311,80.2271,2.79,5,58.46,Cash,Call,0,D0198,C007981,2024-01-14,2,Sunday,January,Uber Go,2024-01-14 02:59:00,5,58.46,T. Nagar,2,Sunday,2024-01-14,1
3118,Chennai,2024-03-30 11:25:00,Adyar,13.0095,80.24,T. Nagar,13.0489,80.2279,4.19,14,78.51,UPI,App,1,D0212,C001945,2024-03-30,11,Saturday,March,Uber Go,2024-03-30 11:25:00,14,78.51,Adyar,11,Saturday,2024-03-30,1
2394,Chennai,2024-03-16 17:35:00,Guindy,13.0125,80.2179,Guindy,13.0059,80.2181,1.43,17,54.78,Cash,App,0,D0208,C006001,2024-03-16,17,Saturday,March,Bike,2024-03-16 17:35:00,17,54.78,Guindy,17,Saturday,2024-03-16,1
524,Chennai,2024-01-23 05:38:00,Tambaram,12.9252,80.1211,Thiruvanmiyur,12.9737,80.2785,17.07,50,293.99,Card,App,1,D0171,C006045,2024-01-23,5,Tuesday,January,Uber Go,2024-01-23 05:38:00,50,293.99,Tambaram,5,Tuesday,2024-01-23,1
3901,Chennai,2024-03-03 03:26:00,Perambur,13.1151,80.2311,Perambur,13.1058,80.2295,1.22,8,69.48,Cash,App,1,D0212,C001155,2024-03-03,3,Sunday,March,Auto,2024-03-03 03:26:00,8,69.48,Perambur,3,Sunday,2024-03-03,1
3123,Chennai,2024-01-08 20:20:00,Kodambakkam,13.0532,80.214,Ambattur,13.1114,80.1685,7.45,27,168.85,Card,App,0,D0183,C003081,2024-01-08,20,Monday,January,Bike,2024-01-08 20:20:00,27,168.85,Kodambakkam,20,Monday,2024-01-08,1
4157,Chennai,2024-03-26 02:00:00,Perambur,13.1125,80.2155,Adyar,13.016,80.257,12.37,36,232.32,Card,App,1,D0189,C001342,2024-03-26,2,Tuesday,March,Uber Go,2024-03-26 02:00:00,36,232.32,Perambur,2,Tuesday,2024-03-26,1
1970,Chennai,2024-03-08 15:24:00,Sholinganallur,12.9237,80.238,Kodambakkam,13.0728,80.2123,16.38,34,232.32,Cash,App,0,D0182,C001865,2024-03-08,15,Friday,March,UberXL,2024-03-08 15:24:00,34,232.32,Sholinganallur,15,Friday,2024-03-08,1
672,Chennai,2024-02-12 20:14:00,T. Nagar,13.0417,80.2381,Guindy,13.0122,80.2233,4.26,24,113.34,Card,App,0,D0184,C001351,2024-02-12,20,Monday,February,Auto,2024-02-12 20:14:00,24,113.34,T. Nagar,20,Monday,2024-02-12,1
